0	The actor won the battle 	battle	0.539984640410645	0.6765245483709473	1.2165091887815924
1	The actor won the award 	award	0.6033555234812714	0.7014121128805991	1.3047676363618705
2	The anchorman told the parable 	parable	0.41920589297101085	0.5317020242637619	0.9509079172347727
3	The anchorman told the news 	news	0.5677150797475541	0.6829590128903003	1.2506740926378543
4	The animal found the map 	map	0.41743508328139756	0.5204860300615624	0.9379211133429599
5	The animal found the food 	food	0.5421695951215415	0.6228355007351702	1.1650050958567117
6	The ant stacked the suitcase 	suitcase	0.4054143544312121	0.5794093171264204	0.9848236715576325
7	The ant stacked the supply 	supply	0.3629118746929081	0.536897597728215	0.8998094724211231
8	The archeologist examined the dog 	dog	0.328313233310053	0.511148168478625	0.839461401788678
9	The archeologist examined the epigraph 	epigraph	0.3142250535571822	0.4477073923515551	0.7619324459087373
10	The archer released the interview 	interview	0.4036655505269635	0.5783910883240083	0.9820566388509718
11	The archer released the arrow 	arrow	0.5614750416305745	0.5803607174683942	1.1418357590989687
12	The artist assembled the tent 	tent	0.38992854846327196	0.544270488436478	0.9341990368997499
13	The artist assembled the art 	art	0.605033465278338	0.7018430030521872	1.3068764683305252
14	The artist hung the motorcycle 	motorcycle	0.3880692083235089	0.582114488712686	0.9701836970361949
15	The artist hung the picture 	picture	0.5131042905985568	0.7592323360078816	1.2723366266064384
16	The assistant helped the soldier 	soldier	0.399054520113141	0.6271856904645138	1.026240210577655
17	The assistant helped the cook 	cook	0.5028362113939917	0.5648964014087211	1.067732612802713
18	The astronaut reached the baker 	baker	0.29594838693004866	0.3989816659156604	0.6949300528457091
19	The astronaut reached the moon 	moon	0.5131850010520269	0.5913408721543927	1.1045258732064196
20	The astronaut touched the guitar 	guitar	0.37911482314472533	0.5360769499038441	0.9151917730485695
21	The astronaut touched the ground 	ground	0.42769328052019384	0.6041776980257073	1.0318709785459013
22	The athlete celebrated the marriage 	marriage	0.4422132303525903	0.5943972091473685	1.0366104394999587
23	The athlete celebrated the victory 	victory	0.5410005183850554	0.6840151568390699	1.2250156752241252
24	The athlete started the vacuum 	vacuum	0.3277524169759187	0.48528983458616937	0.8130422515620881
25	The athlete started the match 	match	0.5080362592466524	0.6269647329781647	1.1350009922248172
26	The athlete won the toy 	toy	0.3745215975893659	0.5340639024756751	0.908585500065041
27	The athlete won the cup 	cup	0.49380786592336556	0.6333947913898551	1.1272026573132208
28	The author signed the check 	check	0.5090573498695145	0.4740274846753868	0.9830848345449013
29	The author signed the book 	book	0.64475466166587	0.7129508924604234	1.3577055541262935
30	The baker gathered the soldier 	soldier	0.48739866013396016	0.6205265183747098	1.10792517850867
31	The baker gathered the bread 	bread	0.5823488363924693	0.744643756515992	1.3269925929084612
32	The baker sold the stroller 	stroller	0.28278553719572064	0.41035145440285126	0.6931369915985719
33	The baker sold the bread 	bread	0.5943834072659195	0.7817922480900159	1.3761756553559354
34	The bank assigned the book 	book	0.41384673067990996	0.6144412405633165	1.0282879712432265
35	The bank assigned the code 	code	0.38857694990696123	0.5918645313165363	0.9804414812234975
36	The barber cut the cake 	cake	0.4303741881337936	0.48967023574357005	0.9200444238773636
37	The barber cut the hair 	hair	0.6100373389558814	0.960454519975081	1.5704918589309624
38	The barber used the microscope 	microscope	0.36032944776274756	0.4625026157679001	0.8228320635306476
39	The barber used the razor 	razor	0.5427330076042158	0.5602875106764219	1.1030205182806379
40	The bartender handed the lancet 	lancet	0.18498333688422797	0.2712237934037638	0.45620713028799176
41	The bartender handed the drink 	drink	0.5834989650715655	0.9384878981234781	1.5219868631950435
