,Sentence,YTest,YPred
0,The villager cultivated the crop.,0.962121212121212,0.5876314640045166
1,The crop cultivated the villager.,0.0579710144927536,0.5876314640045166
2,The friend donned the pullover.,0.883333333333333,0.5778908729553223
3,The pullover donned the friend.,0.16,0.5778908729553223
4,The supervisor supplied the liquor.,0.855072463768116,0.5762398838996887
5,The liquor supplied the supervisor.,0.111111111111111,0.5762398838996887
6,The mogul governed the corporation.,0.813333333333333,0.5762398838996887
7,The corporation governed the mogul.,0.492424242424242,0.5762398838996887
8,The principal scolded the child.,0.958333333333333,0.5876314640045166
9,The child scolded the principal.,0.347222222222222,0.5876314640045166
10,The joker tricked the distributor.,0.893939393939394,0.5876314640045166
11,The distributor tricked the joker.,0.583333333333333,0.5876314640045166
12,The supremacist established the fund.,0.7826086956521741,0.5762398838996887
13,The fund established the supremacist.,0.26,0.5762398838996887
14,The nun reproached the hedonist.,0.7638888888888891,0.5701414942741394
15,The hedonist reproached the nun.,0.54320987654321,0.5701414942741394
16,The amateur irked the maestro.,0.846666666666667,0.5778908729553223
17,The maestro irked the amateur.,0.795454545454545,0.5778908729553223
18,The crackhead smoked the pipe.,0.9066666666666671,0.5876314640045166
19,The pipe smoked the crackhead.,0.0151515151515151,0.5876314640045166
20,The nanny tutored the boy.,0.96969696969697,0.5778908729553223
21,The boy tutored the nanny.,0.3666666666666671,0.5778908729553223
22,The financier sponsored the project.,0.934782608695652,0.5778908729553223
23,The project sponsored the financier.,0.16025641025641,0.5778908729553223
24,The au pair spanked the girl.,0.712121212121212,0.5778908729553223
25,The girl spanked the au pair.,0.27333333333333304,0.5778908729553223
26,The advisor edited the paper.,0.9,0.5762398838996887
27,The paper edited the advisor.,0.0,0.5762398838996887
28,The convalescent took the pill.,0.7971014492753621,0.5778908729553223
29,The pill took the convalescent.,0.08,0.5778908729553223
30,The vagabond revered the priest.,0.683333333333333,0.5778908729553223
31,The priest revered the vagabond.,0.44,0.5778908729553223
32,The adventurer requested the beverage.,0.8888888888888891,0.5762398838996887
33,The beverage requested the adventurer.,0.0733333333333333,0.5762398838996887
34,The announcer mispronounced the word.,0.9513888888888891,0.5778908729553223
35,The word mispronounced the announcer.,0.04,0.5778908729553223
36,The paramedic revived the youth.,0.88,0.5876314640045166
37,The youth revived the paramedic.,0.492424242424242,0.5876314640045166
38,The teacher bought the laptop.,1.0,0.5762398838996887
39,The laptop bought the teacher.,0.0266666666666667,0.5762398838996887
40,The hatter decorated the bowler.,0.465277777777778,0.5778908729553223
41,The bowler decorated the hatter.,0.296296296296296,0.5778908729553223
42,The attendant pressed the button.,0.9375,0.5762398838996887
43,The button pressed the attendant.,0.04,0.5762398838996887
44,The deckhand unlocked the door.,0.8257575757575759,0.5876314640045166
45,The door unlocked the deckhand.,0.0227272727272727,0.5876314640045166
46,The potter molded the clay.,0.9814814814814821,0.5876314640045166
47,The clay molded the potter.,0.0454545454545454,0.5876314640045166
48,The deceiver imitated the conqueror.,0.716666666666667,0.5701414942741394
49,The conqueror imitated the deceiver.,0.506666666666667,0.5701414942741394
50,The secretary organized the desk.,0.9772727272727271,0.5762398838996887
51,The desk organized the secretary.,0.04,0.5762398838996887
52,The representative gave the address.,0.886666666666667,0.5813391804695129
53,The address gave the representative.,0.0208333333333333,0.5813391804695129
54,The researcher found the remedy.,0.9097222222222221,0.5813391804695129
55,The remedy found the researcher.,0.15432098765432098,0.5813391804695129
56,The admirer badgered the director.,0.666666666666667,0.573053240776062
57,The director badgered the admirer.,0.7142857142857142,0.573053240776062
58,The anthropologist studied the tribesman.,0.86231884057971,0.573053240776062
59,The tribesman studied the anthropologist.,0.579710144927536,0.573053240776062
60,The president pardoned the traitor.,0.8863636363636359,0.5842232704162598
61,The traitor pardoned the president.,0.0869565217391304,0.5842232704162598
62,The alcoholic hassled the guest.,0.985507246376812,0.573053240776062
63,The guest hassled the alcoholic.,0.694444444444445,0.573053240776062
64,The domestic cleaned the wash basin.,0.555555555555555,0.5842232704162598
65,The wash basin cleaned the domestic.,0.11805555555555601,0.5842232704162598
66,The supervisor supplied the liquor.,0.855072463768116,0.5813391804695129
