0,The priest is blessing the bride.,The bride is blessing the priest.,The patient is treating the dentist.,The woman is preventing the bouncer from entering.,The princess is measuring the tailor.,The lion is pouncing on the Safari guide.,The princess is kidnapping the pirate.,The patient is treating the dentist.,The grandma is stealing the purse from the thief.,The Safari guide is pouncing on the lion.,The lawyer is giving money to the beggar.,The lady is cooking for the chef.,The beggar is giving money to the lawyer.,The woman is preventing the bouncer from entering.,The patient is using a stethoscope on the doctor.,The cat is chasing the mouse.,The lady is cooking for the chef.,The king is entertaining the jester.,The princess is measuring the tailor.,The mouse is chasing the cat.,The lion is pouncing on the Safari guide.,The lady is cooking for the chef.,The Safari guide is pouncing on the lion.,The criminal is arresting the cop.,The blind person is leading the dog.,The visitor is pushing the patient.,The girl is giving Santa a present.,The sportsstar is interviewing the journalist.,The criminal is arresting the cop.,The patient is pushing the visitor.,The lawyer is giving money to the beggar.,The worker is yelling at the boss.,The beggar is giving money to the lawyer.,The queen is bowing to the peasant.,The grandmother is rescuing the fireman.,The visitor is pushing the patient.,The son is tying the father's shoes.,The criminal is sentencing the judge.,The patient is pushing the visitor.,The bride is carrying the groom.,The ballerina is dancing for the grandpa.,The grandpa is dancing for the ballerina.,The bride is blessing the priest.,The princess is measuring the tailor.,The grandmother is rescuing the fireman.,The tailor is measuring the princess.,The princess is measuring the tailor.,The girl is licking the dog on the face.,The ghost is frightening the girl.,The girl is frightening the ghost.
1,The bouncer is preventing the woman from entering.,The mouse is chasing the cat.,The queen is bowing to the peasant.,The patient is using a stethoscope on the doctor.,The woman is preventing the bouncer from entering.,The lion is pouncing on the Safari guide.,The patient is using a stethoscope on the doctor.,The Safari guide is pouncing on the lion.,The grandmother is rescuing the fireman.,The king is entertaining the jester.,The lawyer is giving money to the beggar.,The woman is proposing to the man.,The grandmother is saving the lifeguard.,The woman is biting the vampire.,The beggar is giving money to the lawyer.,The father is pulling the child on the sled.,The child is pulling the father on the sled.,The grandmother is rescuing the fireman.,The patient is treating the dentist.,The baby is feeding the mother.,The ballerina is dancing for the grandpa.,The lady is cooking for the chef.,The student is lecturing to the professor.,The grandpa is dancing for the ballerina.,The queen is bowing to the peasant.,Santa is giving the girl a present.,The bride is carrying the groom.,The king is entertaining the jester.,The woman is biting the vampire.,The girl is giving Santa a present.,The father is tying the son's shoes.,The worker is yelling at the boss.,The son is tying the father's shoes.,The king is entertaining the jester.,The princess is measuring the tailor.,Santa is giving the girl a present.,The bride is carrying the groom.,The girl is giving Santa a present.,The customer is serving the waiter.,The snorkeler is biting the shark.,The groom is carrying the bride.,The lady is cooking for the chef.,The blind person is leading the dog.,The princess is kidnapping the pirate.,The bride is carrying the groom.,The bouncer is preventing the woman from entering.,The girl is licking the dog on the face.,The woman is preventing the bouncer from entering.,The dog is licking the girl on the face.,The blind person is leading the dog.
2,The artist is painting the businessman.,The son is tying the father's shoes.,The businessman is painting the artist.,The king is entertaining the jester.,The princess is kidnapping the pirate.,The waiter is serving the customer.,The son is tying the father's shoes.,The patient is bringing flowers to the relative.,The baby is feeding the mother.,The customer is serving the waiter.,The father is pulling the child on the sled.,The lady is cooking for the chef.,The patient is using a stethoscope on the doctor.,The criminal is sentencing the judge.,The child is pulling the father on the sled.,The visitor is pushing the patient.,The bride is carrying the groom.,The patient is pushing the visitor.,The blind person is leading the dog.,The child is pulling the father on the sled.,The artist is painting the businessman.,The patient is bringing flowers to the relative.,The businessman is painting the artist.,The patient is treating the dentist.,The grandma is stealing the purse from the thief.,The bouncer is preventing the woman from entering.,The woman is proposing to the man.,The princess is measuring the tailor.,The woman is preventing the bouncer from entering.,The Safari guide is pouncing on the lion.,The ballerina is dancing for the grandpa.,The bride is blessing the priest.,The customer is serving the waiter.,The grandpa is dancing for the ballerina.,The model is taking a picture of the photographer.,The artist is painting the businessman.,The patient is bringing flowers to the relative.,The worker is yelling at the boss.,The businessman is painting the artist.,The baby is feeding the mother.,The father is tying the son's shoes.,The woman is proposing to the man.,The son is tying the father's shoes.,The lady is opening the door for the chauffeur.,The grandmother is saving the lifeguard.,The chef is cooking for the lady.,The lady is cooking for the chef.,The patient is treating the dentist.,The father is tying the son's shoes.,The son is tying the father's shoes.
3,The father is tying the son's shoes.,The son is tying the father's shoes.,The worker is yelling at the boss.,The princess is kidnapping the pirate.,The baby is feeding the mother.,The dog is leading the blind person.,The bride is blessing the priest.,The king is entertaining the jester.,The blind person is leading the dog.,The patient is treating the dentist.,Santa is giving the girl a present.,The worker is yelling at the boss.,The lady is opening the door for the chauffeur.,The girl is giving Santa a present.,The princess is kidnapping the pirate.,The visitor is pushing the patient.,The girl is giving Santa a present.,The criminal is arresting the cop.,The patient is pushing the visitor.,The beggar is giving money to the lawyer.,The father is tying the son's shoes.,The son is tying the father's shoes.,The customer is serving the waiter.,The blind person is leading the dog.,The princess is measuring the tailor.,The photographer is taking a picture of the model.,The worker is yelling at the boss.,The mouse is chasing the cat.,The model is taking a picture of the photographer.,The blind person is leading the dog.,The artist is painting the businessman.,The businessman is painting the artist.,The patient is using a stethoscope on the doctor.,The sportsstar is interviewing the journalist.,The baby is feeding the mother.,The father is tying the son's shoes.,The woman is proposing to the man.,The son is tying the father's shoes.,The grandmother is saving the lifeguard.,The patient is treating the dentist.,The vampire is biting the woman.,The woman is biting the vampire.,The queen is bowing to the peasant.,The criminal is sentencing the judge.,The baby is feeding the mother.,The fireman is rescuing the grandmother.,The grandmother is rescuing the fireman.,The snorkeler is biting the shark.,The chauffeur is opening the door for the lady.,The lady is opening the door for the chauffeur.
4,The lawyer is giving money to the beggar.,The king is entertaining the jester.,The criminal is sentencing the judge.,The beggar is giving money to the lawyer.,The blind person is leading the dog.,The ballerina is dancing for the grandpa.,The patient is bringing flowers to the relative.,The criminal is arresting the cop.,The princess is measuring the tailor.,The grandpa is dancing for the ballerina.,The lawyer is giving money to the beggar.,The woman is proposing to the man.,The king is entertaining the jester.,The beggar is giving money to the lawyer.,The lady is opening the door for the chauffeur.,The chauffeur is opening the door for the lady.,The lady is opening the door for the chauffeur.,The bride is blessing the priest.,The snorkeler is biting the shark.,The child is scolding the babysitter.,The dog is licking the girl on the face.,The girl is licking the dog on the face.,The bride is blessing the priest.,The criminal is arresting the cop.,The woman is preventing the bouncer from entering.,The dog is licking the girl on the face.,The lady is cooking for the chef.,The girl is licking the dog on the face.,The child is scolding the babysitter.,The princess is measuring the tailor.,The artist is painting the businessman.,The woman is proposing to the man.,The son is tying the father's shoes.,The businessman is painting the artist.,The bride is blessing the priest.,The visitor is pushing the patient.,The woman is proposing to the man.,The grandpa is dancing for the ballerina.,The patient is pushing the visitor.,The customer is serving the waiter.,The peasant is bowing to the queen.,The lady is opening the door for the chauffeur.,The queen is bowing to the peasant.,The child is scolding the babysitter.,The sportsstar is interviewing the journalist.,The chef is cooking for the lady.,The lion is pouncing on the Safari guide.,The Safari guide is pouncing on the lion.,The lady is cooking for the chef.,The baby is feeding the mother.
5,The artist is painting the businessman.,The businessman is painting the artist.,The student is lecturing to the professor.,The woman is preventing the bouncer from entering.,The criminal is arresting the cop.,The lawyer is giving money to the beggar.,The woman is biting the vampire.,The grandmother is saving the lifeguard.,The beggar is giving money to the lawyer.,The criminal is arresting the cop.,The visitor is pushing the patient.,The patient is pushing the visitor.,The beggar is giving money to the lawyer.,The queen is bowing to the peasant.,The grandma is stealing the purse from the thief.,The dog is licking the girl on the face.,The woman is proposing to the man.,The girl is licking the dog on the face.,The snorkeler is biting the shark.,The blind person is leading the dog.,The vampire is biting the woman.,The girl is licking the dog on the face.,The woman is biting the vampire.,The grandma is stealing the purse from the thief.,The princess is measuring the tailor.,The bouncer is preventing the woman from entering.,The woman is proposing to the man.,The bride is blessing the priest.,The woman is preventing the bouncer from entering.,The princess is measuring the tailor.,The visitor is pushing the patient.,The patient is pushing the visitor.,The girl is frightening the ghost.,The queen is bowing to the peasant.,The Safari guide is pouncing on the lion.,The lawyer is giving money to the beggar.,The beggar is giving money to the lawyer.,The Safari guide is pouncing on the lion.,The woman is preventing the bouncer from entering.,The grandmother is rescuing the fireman.,The chauffeur is opening the door for the lady.,The lady is opening the door for the chauffeur.,The princess is kidnapping the pirate.,The criminal is arresting the cop.,The grandmother is rescuing the fireman.,The bouncer is preventing the woman from entering.,The dog is licking the girl on the face.,The girl is licking the dog on the face.,The woman is preventing the bouncer from entering.,The patient is treating the dentist.
6,The waiter is serving the customer.,The bride is blessing the priest.,The snorkeler is biting the shark.,The customer is serving the waiter.,The criminal is sentencing the judge.,The father is tying the son's shoes.,The son is tying the father's shoes.,The criminal is arresting the cop.,The Safari guide is pouncing on the lion.,The grandmother is rescuing the fireman.,The visitor is pushing the patient.,The girl is giving Santa a present.,The patient is pushing the visitor.,The snorkeler is biting the shark.,The king is entertaining the jester.,The father is tying the son's shoes.,The son is tying the father's shoes.,The girl is giving Santa a present.,The king is entertaining the jester.,The grandmother is rescuing the fireman.,The lion is pouncing on the Safari guide.,The patient is bringing flowers to the relative.,The Safari guide is pouncing on the lion.,The patient is treating the dentist.,The princess is measuring the tailor.,The ghost is frightening the girl.,The lady is opening the door for the chauffeur.,The girl is frightening the ghost.,The mouse is chasing the cat.,The customer is serving the waiter.,The father is tying the son's shoes.,The son is tying the father's shoes.,The patient is using a stethoscope on the doctor.,The woman is biting the vampire.,The grandmother is rescuing the fireman.,The father is tying the son's shoes.,The son is tying the father's shoes.,The sportsstar is interviewing the journalist.,The woman is biting the vampire.,The grandmother is saving the lifeguard.,The lawyer is giving money to the beggar.,The beggar is giving money to the lawyer.,The baby is feeding the mother.,The patient is treating the dentist.,The grandma is stealing the purse from the thief.,The boss is yelling at the worker.,The worker is yelling at the boss.,The princess is kidnapping the pirate.,The babysitter is scolding the child.,The child is scolding the babysitter.
7,The peasant is bowing to the queen.,The patient is bringing flowers to the relative.,The bride is carrying the groom.,The queen is bowing to the peasant.,The king is entertaining the jester.,The father is pulling the child on the sled.,The son is tying the father's shoes.,The patient is bringing flowers to the relative.,The child is pulling the father on the sled.,The woman is biting the vampire.,The visitor is pushing the patient.,The lady is opening the door for the chauffeur.,The patient is pushing the visitor.,The customer is serving the waiter.,The criminal is arresting the cop.,The chef is cooking for the lady.,The lady is cooking for the chef.,The blind person is leading the dog.,The criminal is arresting the cop.,The baby is feeding the mother.,The doctor is using a stethoscope on the patient.,The patient is using a stethoscope on the doctor.,The princess is kidnapping the pirate.,The grandmother is saving the lifeguard.,The mouse is chasing the cat.,The bouncer is preventing the woman from entering.,The worker is yelling at the boss.,The woman is preventing the bouncer from entering.,The bride is blessing the priest.,The bride is carrying the groom.,The father is pulling the child on the sled.,The child is pulling the father on the sled.,The Safari guide is pouncing on the lion.,The grandma is stealing the purse from the thief.,The grandmother is saving the lifeguard.,The father is pulling the child on the sled.,The patient is bringing flowers to the relative.,The mouse is chasing the cat.,The child is scolding the babysitter.,The child is pulling the father on the sled.,The dog is licking the girl on the face.,The worker is yelling at the boss.,The girl is licking the dog on the face.,The grandpa is dancing for the ballerina.,The baby is feeding the mother.,The lion is pouncing on the Safari guide.,The Safari guide is pouncing on the lion.,The patient is treating the dentist.,The lawyer is giving money to the beggar.,The beggar is giving money to the lawyer.
8,The peasant is bowing to the queen.,The woman is biting the vampire.,The girl is licking the dog on the face.,The blind person is leading the dog.,The queen is bowing to the peasant.,The artist is painting the businessman.,The lady is opening the door for the chauffeur.,The businessman is painting the artist.,The woman is preventing the bouncer from entering.,The customer is serving the waiter.,The visitor is pushing the patient.,The patient is pushing the visitor.,The model is taking a picture of the photographer.,The king is entertaining the jester.,The woman is preventing the bouncer from entering.,The chauffeur is opening the door for the lady.,The worker is yelling at the boss.,The lady is opening the door for the chauffeur.,The bride is carrying the groom.,The model is taking a picture of the photographer.,The ballerina is dancing for the grandpa.,The woman is biting the vampire.,The grandpa is dancing for the ballerina.,The patient is using a stethoscope on the doctor.,The model is taking a picture of the photographer.,The peasant is bowing to the queen.,The girl is giving Santa a present.,The grandma is stealing the purse from the thief.,The bride is blessing the priest.,The queen is bowing to the peasant.,The peasant is bowing to the queen.,The woman is proposing to the man.,The lady is opening the door for the chauffeur.,The model is taking a picture of the photographer.,The queen is bowing to the peasant.,The lawyer is giving money to the beggar.,The worker is yelling at the boss.,The Safari guide is pouncing on the lion.,The beggar is giving money to the lawyer.,The bride is blessing the priest.,The visitor is pushing the patient.,The patient is pushing the visitor.,The grandmother is rescuing the fireman.,The blind person is leading the dog.,The child is scolding the babysitter.,The babysitter is scolding the child.,The child is scolding the babysitter.,The son is tying the father's shoes.,The ghost is frightening the girl.,The girl is frightening the ghost.
9,The relative is bringing flowers to the patient.,The patient is bringing flowers to the relative.,The princess is kidnapping the pirate.,The girl is licking the dog on the face.,The woman is biting the vampire.,Santa is giving the girl a present.,The patient is bringing flowers to the relative.,The woman is biting the vampire.,The mouse is chasing the cat.,The girl is giving Santa a present.,The waiter is serving the customer.,The lady is cooking for the chef.,The child is pulling the father on the sled.,The student is lecturing to the professor.,The customer is serving the waiter.,The peasant is bowing to the queen.,The criminal is arresting the cop.,The girl is frightening the ghost.,The queen is bowing to the peasant.,The king is entertaining the jester.,The artist is painting the businessman.,The patient is bringing flowers to the relative.,The lady is opening the door for the chauffeur.,The woman is preventing the bouncer from entering.,The businessman is painting the artist.,The mother is feeding the baby.,The queen is bowing to the peasant.,The baby is feeding the mother.,The mouse is chasing the cat.,The criminal is sentencing the judge.,The lawyer is giving money to the beggar.,The child is scolding the babysitter.,The mouse is chasing the cat.,The girl is frightening the ghost.,The beggar is giving money to the lawyer.,The bouncer is preventing the woman from entering.,The woman is proposing to the man.,The woman is preventing the bouncer from entering.,The blind person is leading the dog.,The girl is giving Santa a present.,The waiter is serving the customer.,The patient is bringing flowers to the relative.,The mouse is chasing the cat.,The customer is serving the waiter.,The queen is bowing to the peasant.,The peasant is bowing to the queen.,The mouse is chasing the cat.,The queen is bowing to the peasant.,The judge is sentencing the criminal.,The criminal is sentencing the judge.
